,solution_id,designation,source_id,random_index,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pm,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,nu_eff_used_in_astrometry,pseudocolour,pseudocolour_error,ra_pseudocolour_corr,dec_pseudocolour_corr,parallax_pseudocolour_corr,pmra_pseudocolour_corr,pmdec_pseudocolour_corr,astrometric_matched_transits,visibility_periods_used,astrometric_sigma5d_max,matched_transits,new_matched_transits,matched_transits_removed,ipd_gof_harmonic_amplitude,ipd_gof_harmonic_phase,ipd_frac_multi_peak,ipd_frac_odd_win,ruwe,scan_direction_strength_k1,scan_direction_strength_k2,scan_direction_strength_k3,scan_direction_strength_k4,scan_direction_mean_k1,scan_direction_mean_k2,scan_direction_mean_k3,scan_direction_mean_k4,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,G,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,BP,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,RP,phot_bp_rp_excess_factor,phot_bp_n_contaminated_transits,phot_bp_n_blended_transits,phot_rp_n_contaminated_transits,phot_rp_n_blended_transits,phot_proc_mode,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_method_used,rv_nb_transits,rv_nb_deblended_transits,rv_visibility_periods_used,rv_expected_sig_to_noise,rv_renormalised_gof,rv_chisq_pvalue,rv_time_duration,rv_amplitude_robust,rv_template_teff,rv_template_logg,rv_template_fe_h,rv_atm_param_origin,vbroad,vbroad_error,vbroad_nb_transits,grvs_mag,grvs_mag_error,grvs_mag_nb_transits,rvs_spec_sig_to_noise,phot_variable_flag,l,b,ecl_lon,ecl_lat,in_qso_candidates,in_galaxy_candidates,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,in_andromeda_survey,classprob_dsc_combmod_quasar,classprob_dsc_combmod_galaxy,classprob_dsc_combmod_star,teff_gspphot,teff_gspphot_lower,teff_gspphot_upper,logg_gspphot,logg_gspphot_lower,logg_gspphot_upper,mh_gspphot,mh_gspphot_lower,mh_gspphot_upper,distance_gspphot,distance_gspphot_lower,distance_gspphot_upper,azero_gspphot,azero_gspphot_lower,azero_gspphot_upper,ag_gspphot,ag_gspphot_lower,ag_gspphot_upper,ebpminrp_gspphot,ebpminrp_gspphot_lower,ebpminrp_gspphot_upper,libname_gspphot,label,BP_err,RP_err,G_err,E(B_V),A_G,A_BP,A_RP,A_g,A_r,A_i,A_z,A_y,A_J,A_H,A_K,color,color_error,mag_abs,mag_abs_error
43461,1636148068921376768,Gaia DR3 573943871405569280,573943871405569280,1236245531,2016.0,11.877969656614448,0.017879846,85.35918056446852,0.017072907,0.5341336,0.018581733,28.74509,2.5846026,-2.3473210127295827,0.024163432,-1.0817833138539867,0.021313133,-0.068148516,0.0072787986,-0.2790269,0.04080675,0.08122229,0.047840077,-0.05533437,0.007502843,0.115404636,-0.044619527,369,0,367,2,-0.38432404,365.61307,0.0,0.0,31,False,1.5427495,,,,,,,,43,26,0.034024503,49,17,0,0.01425992,77.02696,0,0,0.9848345,0.09325429,0.043813154,0.026293198,0.08029515,-57.847694,22.913513,-10.9967785,21.930965,False,409,17134.20810218057,4.3479943,3940.7153,15.102707,43,8989.044072356195,11.179026,804.09906,15.454258,43,11660.787816319693,11.843442,984.57764,14.581076,1.2051816,0.0,1.0,0.0,0.0,0.0,0.8731823,0.35155106,0.52163124,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,122.8459754934221,22.48808573446212,79.1153390415306,65.20988535810615,False,False,0,True,False,False,False,False,True,True,False,1.0234126e-13,5.111896e-13,0.99996847,5836.1973,5796.5747,5937.8755,4.1553,4.1321,4.1852,-0.1777,-0.2163,-0.0887,1514.2106,1477.3145,1559.2327,0.2555,0.2312,0.314,0.2142,0.1936,0.264,0.1153,0.1041,0.1419,MARCS,0,0.0013502518,0.0011027431,0.00027551755,0.089999996,0.22888626,0.29651728,0.1736319,0.98152196,0.730143,0.54990894,0.432171,0.35237697,0.22116329,0.13085099,0.0844254,0.7502966237850188,0.0017433366,3.512070374114037,0.07554287
43463,1636148068921376768,Gaia DR3 573943901468200064,573943901468200064,338873212,2016.0,11.61940342235262,0.07286167,85.35669621247128,0.0738622,0.62720025,0.07700712,8.144705,2.7762308,-2.530581824639292,0.09994318,-1.1417588006391723,0.0908488,-0.108426176,0.030248277,-0.29633632,0.054211453,0.16630895,0.05303301,-0.18061075,-0.03873792,0.017649561,-0.07203264,358,0,358,0,0.31306392,376.79846,0.110674955,0.18898651,31,False,1.4375447,,,,,,,,41,25,0.14208709,47,17,0,0.01554235,74.767525,0,0,1.0108576,0.040167414,0.027762976,0.06900688,0.091335274,-39.630806,54.079334,-19.662426,30.60588,False,401,1370.3432172071011,1.4612371,937.79663,17.845293,42,575.4238524823684,9.612925,59.859394,18.438572,41,1128.622095060868,9.933147,113.6218,17.116524,1.2435176,0.0,0.0,0.0,2.0,0.0,1.3220482,0.5932789,0.7287693,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,122.82328130785908,22.4859925689099,79.09137209569671,65.22840965529676,False,False,0,False,False,False,False,False,True,True,False,1.0247274e-13,6.742927e-13,0.9999573,4466.6235,4448.8374,4492.452,4.6813,4.663,4.6981,-0.3103,-0.4226,-0.1695,1377.2168,1324.58,1453.769,0.0232,0.0052,0.0593,0.0177,0.004,0.0454,0.0094,0.0021,0.024,MARCS,0,0.018138109,0.009555703,0.0011577524,0.089999996,0.22888626,0.29651728,0.1736319,0.98152196,0.730143,0.54990894,0.432171,0.35237697,0.22116329,0.13085099,0.0844254,1.1991626237850213,0.020501278,6.603437840598108,0.26661408
43464,1636148068921376768,Gaia DR3 573943905765304576,573943905765304576,451738739,2016.0,11.724920346331563,0.037070204,85.36213011743357,0.035148505,0.58494353,0.038949355,15.018055,2.6130936,-2.474422159649255,0.050545834,-0.8399366311457286,0.044139266,-0.09203933,-0.023582364,-0.261171,0.02834455,0.17817031,0.034256652,0.033069998,-0.014551465,0.19306532,-0.08011824,347,0,345,2,0.2924564,362.2742,0.075218424,0.36006382,31,False,1.4892149,,,,,,,,40,25,0.0713931,46,14,0,0.029853422,173.76933,0,0,1.0102522,0.08623222,0.05230833,0.061766747,0.073802724,-58.99264,27.080355,49.56725,20.66363,False,391,4623.314515369887,24.904148,185.64435,16.524982,42,2219.7804905373096,35.108078,63.22706,16.972767,42,3604.93043817489,57.33268,62.87741,15.855653,1.2598561,0.0,1.0,0.0,0.0,0.0,1.1171141,0.44778442,0.66932964,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,122.83263630566236,22.491254999332178,79.11093459944775,65.22247639138746,False,False,0,True,False,False,True,False,True,True,False,1.20781015e-11,3.0466933e-09,0.9999785,5170.7373,5130.5996,5220.1655,4.5882,4.5719,4.6034,-0.3441,-0.3861,-0.3023,1171.316,1142.1597,1211.2017,0.2536,0.226,0.2826,0.2035,0.1812,0.2272,0.1082,0.0963,0.1208,PHOENIX,0,0.017172018,0.017267508,0.0058484743,0.089999996,0.22888626,0.29651728,0.1736319,0.98152196,0.730143,0.54990894,0.432171,0.35237697,0.22116329,0.13085099,0.0844254,0.9942286237850197,0.024352515,5.131665358550073,0.144709
43466,1636148068921376768,Gaia DR3 573943940125035904,573943940125035904,487573909,2016.0,11.618594585075655,0.05154366,85.37960584975411,0.049660694,0.63044333,0.053428818,11.799686,2.623003,-2.4373923238117583,0.06922397,-0.9691559400970544,0.06024688,-0.12618317,0.03339482,-0.30146113,0.06577949,0.11529127,0.071667396,-0.07342447,-0.04015053,0.10229183,-0.08510922,352,0,350,2,2.2013102,422.60483,0.25847122,2.5483968,31,False,1.4905006,,,,,,,,41,25,0.09850021,47,17,0,0.018205877,76.79672,0,0,1.0839696,0.12202792,0.07139526,0.031163648,0.07344734,-49.22815,33.046146,-29.72807,23.038023,False,396,2900.991769978168,1.9647994,1476.4824,17.031,43,1362.5783519766603,9.317597,146.23709,17.502638,40,2160.5532525822728,7.5001025,288.06982,16.411484,1.2144576,0.0,1.0,0.0,1.0,0.0,1.0911541,0.47163773,0.6195164,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,122.8237277444964,22.508898586073038,79.14217445856215,65.23688875021092,False,False,0,True,False,False,False,False,True,True,False,1.0219737e-13,5.13132e-13,0.99998283,4903.616,4888.368,4924.5264,4.6443,4.6312,4.6573,-0.4542,-0.4985,-0.4043,1312.1654,1287.0433,1340.3406,0.0075,0.0018,0.0203,0.006,0.0014,0.0162,0.0032,0.0007,0.0086,PHOENIX,0,0.007424493,0.0037690036,0.0007353533,0.089999996,0.22888626,0.29651728,0.1736319,0.98152196,0.730143,0.54990894,0.432171,0.35237697,0.22116329,0.13085099,0.0844254,0.9682686237850184,0.008326373,5.800343957304953,0.18402943
43467,1636148068921376768,Gaia DR3 573943940125038720,573943940125038720,311459432,2016.0,11.695169196712442,0.015760679,85.3739179118533,0.01511942,0.539536,0.016507044,32.685196,2.5521998,-2.340192879143811,0.021630736,-1.0184409133007235,0.018894289,-0.103111655,0.044296525,-0.28037065,0.04798058,0.108338565,0.053267002,-0.025917493,-0.015626473,0.1437948,-0.06471246,379,0,379,0,2.2271497,450.58386,0.053859543,1.0164831,31,False,1.5145707,,,,,,,,44,26,0.030537225,49,17,0,0.018997222,77.197334,0,0,1.0816131,0.07746863,0.07591302,0.037140474,0.05361511,-40.660015,37.03566,-54.616104,24.299416,False,412,24059.2855757622,4.889707,4920.394,14.73416,46,11897.94928123029,19.526379,609.32697,15.149862,44,17312.10579823758,14.240472,1215.6975,14.15202,1.2140865,0.0,1.0,0.0,0.0,0.0,0.99784184,0.41570187,0.58213997,-25.31408,11.617059,2.0,16.0,0.0,14.0,3.1879542,,,883.54724,,5000.0,3.5,-0.25,111.0,,,,13.899663,0.10736595,17.0,,NOT_AVAILABLE,122.83028288005096,22.503087018945664,79.13496671249497,65.22905736821828,False,False,0,True,True,False,False,False,True,True,False,1.0248945e-13,5.1192975e-13,0.9999538,5509.3374,5478.2246,5524.42,4.0665,4.055,4.078,-0.2862,-0.3129,-0.2685,1593.7974,1557.377,1631.95,0.2395,0.2227,0.2481,0.1961,0.1822,0.2032,0.1047,0.0973,0.1085,PHOENIX,0,0.0017818614,0.0008930973,0.00022066043,0.089999996,0.22888626,0.29651728,0.1736319,0.98152196,0.730143,0.54990894,0.432171,0.35237697,0.22116329,0.13085099,0.0844254,0.8749566237850193,0.0019931514,3.1653758674001686,0.06643632
43471,1636148068921376768,Gaia DR3 573943974484951552,573943974484951552,16820504,2016.0,11.373945341993991,0.351259,85.30352266332143,0.33849436,0.45761693,0.3619965,1.2641474,1.9038467,-1.5199404627325936,0.44999504,-1.1464786252765138,0.4017297,-0.12656727,0.052941028,-0.3856894,0.08852705,0.1726743,0.123722106,-0.17966658,0.052923277,0.014246741,-0.052555922,321,0,316,5,0.8324105,367.21616,0.99043614,0.87923205,95,False,,1.1838809,0.0961298,-0.03896376,0.17585978,0.22285001,0.063360244,0.06766235,37,26,0.64835083,41,16,0,0.028373726,86.21783,0,0,1.032529,0.052140947,0.03762807,0.080548055,0.14136715,-134.16267,85.548904,-32.726364,25.33065,False,330,187.11514142617835,0.7804916,239.74011,20.007095,15,43.45615543009573,6.3024974,6.895069,21.243414,22,204.20601206371,11.795031,17.312885,18.972725,1.3235817,0.0,0.0,0.0,2.0,0.0,2.270689,1.2363186,1.0343704,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,122.80034504734428,22.433290793974532,78.95582069294879,65.22749341912474,False,False,0,False,False,False,False,False,False,False,False,1.3682269e-10,4.2168907e-10,0.9999938,,,,,,,,,,,,,,,,,,,,,,,0,0.1574656,0.06271261,0.004528805,0.12,0.30518168,0.3953564,0.23150921,1.3086959,0.97352403,0.73321193,0.57622796,0.46983597,0.29488438,0.174468,0.112567194,2.106841821779252,0.16949421,8.004423698635101,1.7177426
43474,1636148068921376768,Gaia DR3 573944008844539264,573944008844539264,1175423328,2016.0,11.32750166716479,0.036359306,85.31028281397404,0.03392338,0.5719062,0.038003713,15.048694,2.826513,-2.727871674986033,0.04556705,-0.7401975978551972,0.040836047,-0.0505392,0.19685462,-0.2738553,0.08161191,0.055938754,0.073373795,-0.022379732,0.0038322168,0.12255597,-0.020014968,343,0,342,1,-0.22401826,345.08035,0.0,0.0,31,False,1.4929397,,,,,,,,40,26,0.064259164,45,17,0,0.022091702,87.98881,0,0,0.99039745,0.098036796,0.030745722,0.061066587,0.09594764,-109.324684,-1.3281126,-12.819091,16.473911,False,366,4860.961132893712,5.089365,955.12134,16.470562,36,2293.9262797804686,17.66984,129.82156,16.937094,35,3678.830732275125,17.061945,215.61613,15.833621,1.2287194,0.0,1.0,0.0,1.0,0.0,1.1034727,0.46653175,0.63694096,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,122.79642063339288,22.44014510857763,78.96752601498696,65.23350078168394,False,False,0,True,False,False,False,False,True,True,False,1.0220074e-13,6.1295234e-13,0.9999826,5294.782,5263.179,5327.9673,4.5888,4.5769,4.603,-0.5227,-0.5638,-0.4863,1122.6461,1092.3344,1149.555,0.4448,0.4211,0.469,0.3597,0.3403,0.3796,0.1937,0.1833,0.2046,MARCS,0,0.008363296,0.0050355056,0.0011367521,0.089999996,0.22888626,0.29651728,0.1736319,0.98152196,0.730143,0.54990894,0.432171,0.35237697,0.22116329,0.13085099,0.0844254,0.9805876237850164,0.009762226,5.028299812399865,0.1443009
43475,1636148068921376768,Gaia DR3 573944038907093120,573944038907093120,726780358,2016.0,11.166936121629986,0.08090439,85.30780528775107,0.07923064,0.48544374,0.08316601,5.8370447,1.4375101,-1.4372986046090297,0.097277075,-0.0246571937231608,0.0941131,-0.15058056,0.12025981,-0.36021852,0.059397433,-0.06483219,0.08398529,-0.026613468,-0.00340192,0.05330767,-0.057130493,338,0,337,1,1.0613911,375.39948,0.12837541,0.20990147,31,False,1.4402821,,,,,,,,39,25,0.14087279,44,17,0,0.011760622,95.45247,0,0,1.0404539,0.035570186,0.05506821,0.033536635,0.05018534,-92.2164,57.924564,26.527857,21.153158,False,370,1295.7610043662469,1.3120507,987.58453,17.906055,40,544.6098574735254,9.004726,60.480446,18.49833,41,1059.8934281788297,10.11815,104.7517,17.18474,1.238271,0.0,1.0,0.0,1.0,0.0,1.3135891,0.5922737,0.7213154,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,122.7821463296487,22.438024239085976,78.950611140059,65.24483116717649,False,False,0,False,False,False,False,False,True,True,False,5.1247312e-11,6.342977e-13,0.999934,4470.222,4441.914,4597.7183,4.6984,4.6549,4.7261,-0.4754,-0.6321,-0.0766,1377.1798,1296.341,1610.5759,0.0251,0.0071,0.0582,0.0192,0.0054,0.0446,0.0102,0.0028,0.0237,PHOENIX,0,0.017951855,0.010364856,0.0010993856,0.089999996,0.22888626,0.29651728,0.1736319,0.98152196,0.730143,0.54990894,0.432171,0.35237697,0.22116329,0.13085099,0.0844254,1.1907046237850167,0.02072919,6.107863199286459,0.37201735
43477,1636148068921376768,Gaia DR3 573944038907099264,573944038907099264,955163435,2016.0,11.01578958532052,0.11369946,85.31483172058591,0.099281184,0.59570545,0.10877033,5.476727,2.3785377,-2.1963450781338127,0.14791727,-0.9129674435977442,0.12224586,-0.14176351,-0.016085925,-0.49691123,0.056615025,0.034592103,0.112359956,-5.009452e-05,0.17661034,0.04792742,-0.034044452,321,0,321,0,1.1604836,360.4443,0.1858124,0.29410908,31,False,1.4105719,,,,,,,,37,24,0.215236,43,17,0,0.0110259,89.908676,0,0,1.0454441,0.04890181,0.022986002,0.07091767,0.17060699,-129.78584,38.20653,-13.137736,23.046501,False,370,917.0437426463328,1.1522715,795.85736,18.281391,35,352.13749314467145,10.173865,34.61197,18.971762,39,797.497889414368,8.205114,97.19522,17.493572,1.253632,0.0,3.0,0.0,1.0,0.0,1.4781895,0.69037056,0.7878189,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,122.7690108049616,22.445414632818025,78.95559772433916,65.25889025356265,False,False,0,False,False,False,False,False,True,False,False,1.026535e-13,1.0062261e-12,0.9999531,4178.816,4168.5737,4190.5435,4.7715,4.743,4.7959,-0.659,-0.7531,-0.5544,1163.9247,1116.9082,1217.0438,0.0061,0.0015,0.0162,0.0046,0.0011,0.0121,0.0024,0.0006,0.0065,PHOENIX,0,0.031368807,0.011170675,0.0013642347,0.089999996,0.22888626,0.29651728,0.1736319,0.98152196,0.730143,0.54990894,0.432171,0.35237697,0.22116329,0.13085099,0.0844254,1.3553046237850168,0.033298437,6.92766257151699,0.39649326
43479,1636148068921376768,Gaia DR3 573944043204275712,573944043204275712,95346095,2016.0,11.186214160214544,0.017998518,85.31502588584885,0.018017732,0.49662945,0.018910006,26.262789,2.678351,-2.46838245183326,0.022266878,-1.03954431380713,0.022033272,-0.024867935,0.027120788,-0.29746956,0.06310478,-0.015076207,0.072791845,0.0064494624,0.010362245,0.083852984,0.012297732,322,0,321,1,-1.2281866,296.8792,0.0,0.0,31,False,1.5480654,,,,,,,,37,23,0.03147148,42,16,0,0.01686605,73.194084,0,0,0.950508,0.049345426,0.0387201,0.062370665,0.10336781,-122.40059,-74.7498,5.861018,15.357729,False,350,18783.339299547573,5.090661,3689.7642,15.002934,39,9943.719858703917,11.998162,828.77026,15.34467,39,12605.97127369485,14.235842,885.5094,14.496455,1.2005155,0.0,1.0,0.0,0.0,0.0,0.8482151,0.34173584,0.50647926,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,122.78407146710929,22.445197388144656,78.96804603604932,65.24598094206172,False,False,0,True,False,False,False,False,True,True,False,1.0249906e-13,5.1197805e-13,0.9999528,5887.599,5863.784,5911.5464,4.0081,3.9863,4.0309,-0.2571,-0.2755,-0.2389,1825.5432,1767.5042,1879.915,0.1562,0.144,0.169,0.1309,0.1207,0.1417,0.0701,0.0647,0.076,PHOENIX,0,0.0013100569,0.0012261148,0.00029425626,0.089999996,0.22888626,0.29651728,0.1736319,0.98152196,0.730143,0.54990894,0.432171,0.35237697,0.22116329,0.13085099,0.0844254,0.7253296237850204,0.0017943262,3.2542101205434797,0.082683
43480,1636148068921376768,Gaia DR3 573944043204277888,573944043204277888,1006916116,2016.0,11.145470802513804,0.07033945,85.30713108197638,0.0683941,0.606347,0.07458818,8.129265,2.6469555,-2.45431457388916,0.0851807,-0.991318959485643,0.08156401,-0.14098746,0.118900366,-0.32834142,0.04403464,-0.023358628,0.07823477,0.008920249,0.05058729,0.08434379,-0.028284352,333,0,330,3,2.6579874,414.6932,0.22905247,0.9708588,95,False,,1.4337811,0.019522969,-0.038811997,0.12634675,0.23747702,0.06939754,0.10188864,38,25,0.12157674,44,16,0,0.01577719,79.96558,0,0,1.1051483,0.01711641,0.038638663,0.04080114,0.04886005,-61.94072,60.32176,29.171259,18.823406,False,362,1789.6672600385273,1.8963046,943.7657,17.555435,13,891.1959366486536,24.651659,36.15156,17.96361,11,1591.443551104319,25.60647,62.150055,16.743418,1.3872073,0.0,0.0,0.0,0.0,0.0,1.220192,0.4081745,0.81201744,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,122.78022635361792,22.437400567882023,78.9475905277035,65.2462234602712,False,False,0,False,False,False,False,False,False,True,False,9.244559e-11,5.6394082e-08,0.9999912,,,,,,,,,,,,,,,,,,,,,,,0,0.030032901,0.017469594,0.0011504298,0.089999996,0.22888626,0.29651728,0.1736319,0.98152196,0.730143,0.54990894,0.432171,0.35237697,0.22116329,0.13085099,0.0844254,1.0973066237850198,0.034744237,6.240155024466514,0.2671204
43481,1636148068921376768,Gaia DR3 573944077564006528,573944077564006528,1118342002,2016.0,11.098824612301131,0.020277258,85.32837872710653,0.019492349,0.48997808,0.020958045,23.378996,2.657403,-2.3771059243545807,0.025410062,-1.187921609367378,0.023858707,-0.06552957,0.06512478,-0.35164282,0.026576681,0.06938982,0.04170662,0.022311268,-0.03136629,0.05863918,-0.01569561,350,0,349,1,7.380098,598.6917,0.15200152,7.706639,31,False,1.593603,,,,,,,,40,25,0.036155727,46,18,0,0.022467177,82.25322,0,0,1.2931161,0.08668419,0.04244822,0.009922899,0.121116884,-106.27877,54.192482,-50.68978,19.70544,False,382,23917.788191786294,7.343778,3256.878,14.740564,42,13832.846097847763,22.883482,604.4904,14.986263,41,14775.455112091442,30.905033,478.0922,14.324043,1.1961098,0.0,18.0,0.0,18.0,0.0,0.66222,0.24569893,0.41652107,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,122.77677938634493,22.458750318538826,78.9916227382186,65.25745631842973,False,False,0,True,True,False,False,False,True,True,False,1.04326446e-13,5.2232253e-13,0.9997719,6462.797,6437.553,6487.0713,4.1476,4.1028,4.1752,-0.1658,-0.1823,-0.148,1935.7181,1861.0079,2062.6758,0.1556,0.1428,0.1675,0.1351,0.1239,0.1455,0.0728,0.0668,0.0785,MARCS,0,0.0017961182,0.0022709765,0.00033336718,0.089999996,0.22888626,0.29651728,0.1736319,0.98152196,0.730143,0.54990894,0.432171,0.35237697,0.22116329,0.13085099,0.0844254,0.5393346237850185,0.0028954057,2.9625608885183325,0.09288193
43483,1636148068921376768,Gaia DR3 573944107626597120,573944107626597120,245073759,2016.0,11.346142795126688,0.13908505,85.33089489296496,0.13332799,0.43142042,0.1399304,3.083107,2.2729988,-2.165136021627733,0.17428485,-0.6918885030398508,0.1581845,-0.16928625,0.11965476,-0.3827057,0.123804584,0.031287022,0.14053062,-0.13424377,-0.023757901,0.056818746,-0.10239653,363,0,363,0,-0.3736626,363.83923,0.0,0.0,31,False,1.3034792,,,,,,,,42,26,0.2552087,48,19,0,0.009867721,88.6938,0,0,0.9851415,0.05455274,0.049685396,0.043545876,0.11305005,-72.019005,63.95785,-14.02857,22.901035,False,404,557.4221187793027,0.9687137,575.42505,18.821907,39,142.84155256350326,9.548944,14.958884,19.951406,39,599.2900183823953,13.457082,44.533432,17.803802,1.3313637,0.0,2.0,0.0,1.0,0.0,2.147604,1.1294994,1.0181046,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,122.79863623369924,22.46071152475184,79.01466860068805,65.23960293968766,False,False,0,False,False,False,False,False,True,False,False,1.1435425e-13,5.759392e-13,0.9999226,3456.9658,3430.3687,3497.4766,4.5182,4.4387,4.6059,-0.8118,-0.9101,-0.7103,691.6383,635.9799,809.9639,0.2965,0.2296,0.3647,0.2021,0.1563,0.2491,0.1152,0.0893,0.142,PHOENIX,0,0.072581366,0.02438025,0.0018868421,0.089999996,0.22888626,0.29651728,0.1736319,0.98152196,0.730143,0.54990894,0.432171,0.35237697,0.22116329,0.13085099,0.0844254,2.0247186237850165,0.076566644,6.76752418404293,0.7043155
43485,1636148068921376768,Gaia DR3 573944111923749760,573944111923749760,1400352376,2016.0,11.326406727485669,0.011149415,85.32219238013796,0.010520904,0.51501614,0.011342392,45.406303,2.4715984,-2.377753404903412,0.014211898,-0.6746012975255897,0.012522024,-0.0066682617,-0.03418746,-0.37467244,0.017677803,-0.02162224,0.021487994,-0.020513726,0.071092226,0.10361903,0.0009100856,347,0,346,1,0.2124283,348.6002,0.0,0.0,31,False,1.5902275,,,,,,,,40,25,0.020243198,46,19,0,0.026365139,79.65679,0,0,1.0071653,0.0513484,0.020469343,0.043095592,0.1413276,-69.95995,-57.311382,-8.642453,22.109722,False,386,60357.031533122514,17.017313,3546.8015,13.735547,38,34471.947269283875,28.701077,1201.0681,13.994878,36,37031.028804048576,31.242825,1185.265,13.326481,1.1846669,0.0,2.0,0.0,1.0,0.0,0.66839695,0.25933075,0.4090662,-40.17868,7.242251,2.0,21.0,5.0,18.0,7.4416423,,,978.13153,,6250.0,3.5,-0.25,111.0,,,,13.054195,0.046386108,17.0,,NOT_AVAILABLE,122.79665578039976,22.452053027239028,78.99392103800977,65.23792789776425,False,False,0,True,True,False,False,False,True,True,False,1.0304586e-13,5.1470894e-13,0.9998987,6446.3447,6433.391,6461.8247,3.8536,3.8411,3.8675,-0.0909,-0.1018,-0.0792,1820.6621,1787.3934,1850.0635,0.1831,0.176,0.1908,0.1588,0.1526,0.1656,0.0855,0.0821,0.0892,MARCS,0,0.00090397557,0.0009160282,0.000306117,0.089999996,0.22888626,0.29651728,0.1736319,0.98152196,0.730143,0.54990894,0.432171,0.35237697,0.22116329,0.13085099,0.0844254,0.5455116237850195,0.0012869652,2.0657649425954823,0.047824126
43486,1636148068921376768,Gaia DR3 573944141986341888,573944141986341888,231877576,2016.0,11.4173232311957,0.11688223,85.33657076319196,0.11493998,0.6273897,0.121606745,5.159169,2.7894194,-2.5676519213870663,0.14857134,-1.0899653910276503,0.1361185,-0.13736364,0.1348639,-0.34595534,0.09300256,0.09048652,0.09660872,0.024735974,0.006169701,0.1588297,-0.09556472,350,0,349,1,-0.5621378,343.29416,0.0,0.0,31,False,1.3504229,,,,,,,,40,26,0.21489303,46,16,0,0.016856011,69.92353,0,0,0.97768354,0.012615855,0.035547454,0.015064735,0.09800866,-166.86768,59.64103,49.448116,22.893375,False,373,711.976813537769,1.0712545,664.6197,18.556202,34,233.55987118119103,14.919571,15.654597,19.417547,35,709.9856226418622,12.34549,57.509712,17.619772,1.3252475,0.0,11.0,0.0,10.0,0.0,1.7977753,0.8613453,0.93643,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,122.8050529437109,22.466241825920584,79.03233083552104,65.23628344168769,False,False,0,False,False,False,False,False,True,False,False,1.03982185e-13,8.964535e-13,0.99998325,3587.2915,3578.5503,3596.9424,4.4291,4.4068,4.4637,-1.1352,-1.1771,-1.076,825.277,801.5408,853.3433,0.0066,0.0016,0.0182,0.0046,0.0011,0.0128,0.0025,0.0006,0.007,PHOENIX,0,0.06935574,0.01887918,0.0016336202,0.089999996,0.22888626,0.29651728,0.1736319,0.98152196,0.730143,0.54990894,0.432171,0.35237697,0.22116329,0.13085099,0.0844254,1.6748896237850168,0.07187936,7.315002730109214,0.42089888
