obj_id,oid,link_bibcode,ra,dec,coo_bibcode,parallax,parallax_err,parallax_bibcode,pmra,pmdec,pm_err,pm_bibcode,radvel,radvel_err,rvz_bibcode,ids,EDR3 id,DR2 id,TIC
NGC 188 2108,303284,2019A&A...624A...8A,12.273057233169999,85.27062595288,2020yCat.1350....0G,0.5341,0.019099999219179153,2020yCat.1350....0G,-2.37,-0.926,3.0,2020yCat.1350....0G,-42.34,,2008AJ....135.2264G,Gaia EDR3 573940057474652672|TIC 461618761|2MASS J00490555+8516141|Cl* NGC  188    DGV     760|Cl* NGC  188    PKM    5338|Cl* NGC  188    UMK     170|Cl* NGC  188    SMV    8803|NGC   188  2108|Cl* NGC  188    FTS     142|Gaia DR2 573940057474652672,573940057474652672,573940057474652672,461618761
NGC 188 2107,303137,2019A&A...624A...8A,12.252686230360002,85.27356773496,2020yCat.1350....0G,0.5119,0.018699999898672104,2020yCat.1350....0G,-2.352,-0.942,3.0,2020yCat.1350....0G,-42.31,,2008AJ....135.2264G,Gaia EDR3 573940057474651008|TIC 461618766|2MASS J00490063+8516247|Cl* NGC  188    DGV     759|Cl* NGC  188    PKM    5332|Cl* NGC  188    SMV    8765|NGC   188  2107|Cl* NGC  188    FTS     122|SBC9 3158|Gaia DR2 573940057474651008,573940057474651008,573940057474651008,461618766
NGC 188 1040,303130,2019A&A...624A...8A,11.6800942577,85.26827305814,2020yCat.1350....0G,0.5083,0.019600000232458115,2020yCat.1350....0G,-2.431,-1.048,3.0,2020yCat.1350....0G,-41.42,,2008AJ....135.2264G,Gaia EDR3 573941672382352256|TIC 461601327|2MASS J00464319+8516056|Cl* NGC  188    DGV     738|Cl* NGC  188    PKM    4986|Cl* NGC  188    UMK     133|Cl* NGC  188    SMV    7596|NGC   188  1040|Cl* NGC  188    FTS     160|SBC9 3190|Gaia DR2 573941672382352256,573941672382352256,573941672382352256,461601327
NGC 188 1049,303898,2019A&A...624A...8A,11.581304948589999,85.25657782835,2020yCat.1350....0G,0.5649,0.026900000870227814,2020yCat.1350....0G,-2.291,-0.903,3.0,2020yCat.1350....0G,-42.03,,2008AJ....135.2264G,Gaia EDR3 573941638022620288|TIC 461601296|2MASS J00461950+8515235|Cl* NGC  188    DGV     492|Cl* NGC  188    PKM    4627|Cl* NGC  188    SMV    7403|GEN# +2.01881049|NGC   188  1049|UBV M  29933|Cl* NGC  188    FTS     211|Gaia DR2 573941638022620288,573941638022620288,573941638022620288,461601296
NGC 188 2129,303285,2019A&A...624A...8A,12.45144180645,85.24130345851,2020yCat.1350....0G,0.5321,0.01889999955892563,2020yCat.1350....0G,-2.35,-1.035,3.0,2020yCat.1350....0G,-42.78,,2008AJ....135.2264G,Gaia EDR3 573939885675981824|TIC 461618712|2MASS J00494833+8514286|Cl* NGC  188    DGV     768|Cl* NGC  188    PKM    5383|Cl* NGC  188    SMV    9138|NGC   188  2129|Cl* NGC  188    FTS      84|Gaia DR2 573939885675981824,573939885675981824,573939885675981824,461618712
NGC 188 1034,303131,2019A&A...624A...8A,11.75311563847,85.27823372916,2020yCat.1350....0G,0.4948,0.024900000542402267,2020yCat.1350....0G,-2.464,-1.094,3.0,2020yCat.1350....0G,-41.01,,2008AJ....135.2264G,Gaia EDR3 573943149851098240|TIC 461601346|2MASS J00470073+8516415|Cl* NGC  188    DGV     744|Cl* NGC  188    PKM    4969|Cl* NGC  188    SMV    7746|GEN# +2.01881034|NGC   188  1034|UBV M  29925|Cl* NGC  188    FTS     231|Gaia DR2 573943149851098240,573943149851098240,573943149851098240,461601346
NGC 188 1099,303109,2019A&A...624A...8A,11.93046942236,85.20766468663,2020yCat.1350....0G,0.5387,0.02370000071823597,2020yCat.1350....0G,-2.444,-1.077,3.0,2020yCat.1350....0G,-42.15,,2008AJ....135.2264G,Gaia EDR3 573941225705793408|TIC 461601173|2MASS J00474331+8512275|Cl* NGC  188    DGV     694|Cl* NGC  188    PKM    5102|Cl* NGC  188    UMK     151|Cl* NGC  188    SMV    8119|GEN# +2.01881099|NGC   188  1099|UBV M  29962|Cl* NGC  188    FTS     101|Gaia DR2 573941225705793408,573941225705793408,573941225705793408,461601173
NGC 188 1037,303983,2019A&A...624A...8A,11.66059392224,85.27248818854,2020yCat.1350....0G,0.5207,0.019099999219179153,2020yCat.1350....0G,-2.262,-1.064,3.0,2020yCat.1350....0G,-42.54,,2008AJ....135.2264G,Gaia EDR3 573941672382349952|TIC 461601331|2MASS J00463856+8516208|Cl* NGC  188    DGV     739|Cl* NGC  188    PKM    4983|Cl* NGC  188    UMK     129|Cl* NGC  188    SMV    7562|NGC   188  1037|Cl* NGC  188    FTS     150|Gaia DR2 573941672382349952,573941672382349952,573941672382349952,461601331
Cl* NGC 188 SMV 7350,304188,2019A&A...624A...8A,11.559537756909998,85.2331663497,2020yCat.1350....0G,0.5625,0.027699999511241913,2020yCat.1350....0G,-2.393,-0.977,3.0,2020yCat.1350....0G,-43.01,,2008AJ....135.2264G,Gaia EDR3 573941496286334976|Cl* NGC  188    SMV    7350|Cl* NGC  188      E    I-36|Cl* NGC  188    DGV     675|Cl* NGC  188    PKM    5911|Gaia DR2 573941496286334976,573941496286334976,573941496286334976,nan
NGC 188 2125,303139,2019A&A...624A...8A,12.493951871920002,85.24601604017,2020yCat.1350....0G,0.4952,0.027300000190734863,2020yCat.1350....0G,-2.279,-0.878,3.0,2020yCat.1350....0G,-42.33,,2008AJ....135.2264G,Gaia EDR3 573939885675979776|TIC 461618721|2MASS J00495854+8514456|Cl* NGC  188    DGV     770|Cl* NGC  188    PKM    5374|Cl* NGC  188    SMV    9203|NGC   188  2125|Cl* NGC  188    FTS     235|Gaia DR2 573939885675979776,573939885675979776,573939885675979776,461618721
NGC 188 2152,303116,2019A&A...624A...8A,12.24620807757,85.2082272238,2020yCat.1350....0G,0.5231,0.010499999858438969,2020yCat.1350....0G,-2.159,-1.035,3.0,2020yCat.1350....0G,-41.3,,2008AJ....135.2264G,Gaia EDR3 573938236408558464|TIC 461618648|2MASS J00485910+8512294|Cl* NGC  188     JA     670|Cl* NGC  188    DGV     710|Cl* NGC  188    PKM    5438|Cl* NGC  188    UMK     168|Cl* NGC  188    SMV    8763|NGC   188  2152|Cl* NGC  188    FTS      21|SBC9 3165|Gaia DR2 573938236408558464,573938236408558464,573938236408558464,461618648
NGC 188 2106,303138,2019A&A...624A...8A,12.419212719550002,85.27169262557,2020yCat.1350....0G,0.51,0.023000000044703484,2020yCat.1350....0G,-2.411,-0.912,3.0,2020yCat.1350....0G,-41.9,,2008AJ....135.2264G,Gaia EDR3 573940023114914944|TIC 461618763|2MASS J00494066+8516180|Cl* NGC  188    DGV     762|Cl* NGC  188    PKM    5335|Cl* NGC  188    SMV    9068|NGC   188  2106|Cl* NGC  188    FTS     194|Gaia DR2 573940023114914944,573940023114914944,573940023114914944,461618763
NGC 188 2126,303286,2019A&A...624A...8A,12.525415690119997,85.24663932149,2020yCat.1350....0G,0.4316,0.018699999898672104,2020yCat.1350....0G,-2.302,-1.07,3.0,2020yCat.1350....0G,-43.4,,2008AJ....135.2264G,Gaia EDR3 573939885675979520|TIC 461618722|2MASS J00500607+8514478|Cl* NGC  188     JA     513|Cl* NGC  188    DGV     771|Cl* NGC  188    PKM    5373|Cl* NGC  188    UMK     184|Cl* NGC  188    SMV    9264|NGC   188  2126|Cl* NGC  188    FTS      43|SBC9 3161|Gaia DR2 573939885675979520,573939885675979520,573939885675979520,461618722
NGC 188 1060,303103,2019A&A...624A...8A,11.4734821079,85.24207564869,2020yCat.1350....0G,0.5264,0.020500000566244125,2020yCat.1350....0G,-2.402,-1.041,3.0,2020yCat.1350....0G,-42.89,,2008AJ....135.2264G,Gaia EDR3 573941500583673984|TIC 461601248|2MASS J00455364+8514312|Cl* NGC  188    DGV     673|Cl* NGC  188    PKM    4651|Cl* NGC  188    SMV    7193|GEN# +2.01881060|NGC   188  1060|UBV M  29939|Cl* NGC  188    FTS     149|Gaia DR2 573941500583673984,573941500583673984,573941500583673984,461601248
NGC 188 1041,303194,2019A&A...624A...8A,11.68628272864,85.28246602596,2020yCat.1350....0G,0.5235,0.020099999383091927,2020yCat.1350....0G,-2.172,-1.008,3.0,2020yCat.1350....0G,-43.01,,2008AJ....135.2264G,Gaia EDR3 573943149851699840|TIC 461601352|2MASS J00464470+8516567|Cl* NGC  188    DGV    1384|Cl* NGC  188    PKM    4962|Cl* NGC  188    SMV    7610|GEN# +2.01881041|NGC   188  1041|UBV M  29926|Cl* NGC  188    FTS     158|SBC9 3189|Gaia DR2 573943145553881600,573943149851699840,573943145553881600,461601352
NGC 188 1048,303046,2019A&A...624A...8A,11.482007311049998,85.25900949469,2020yCat.1350....0G,0.523,0.017999999225139618,2020yCat.1350....0G,-2.351,-0.99,3.0,2020yCat.1350....0G,-42.83,,2008AJ....135.2264G,Gaia EDR3 573941603662878592|TIC 461601303|2MASS J00455573+8515323|Cl* NGC  188    DGV     491|Cl* NGC  188    PKM    4625|Cl* NGC  188    UMK     114|Cl* NGC  188    SMV    7212|GEN# +2.01881048|NGC   188  1048|UBV M  29932|Cl* NGC  188    FTS      92|Gaia DR2 573941603662878592,573941603662878592,573941603662878592,461601303
NGC 188 1042,303195,2019A&A...624A...8A,11.708282251120002,85.28514603018,2020yCat.1350....0G,0.5266,0.01899999938905239,2020yCat.1350....0G,-2.112,-1.176,3.0,2020yCat.1350....0G,-42.0,,2011AJ....142...59J,Gaia EDR3 573943149851095040|TIC 461601360|Cl* NGC  188    SMV    7651|2MASS J00465000+8517064|Cl* NGC  188    DGV    1385|Cl* NGC  188    PKM    4956|GEN# +2.01881042|NGC   188  1042|UBV M  29927|Cl* NGC  188    FTS     119|Gaia DR2 573943149851095040,573943149851095040,573943149851095040,461601360
NGC 188 1061,303102,2019A&A...624A...8A,11.456363694010001,85.23440109155,2020yCat.1350....0G,0.5101,0.018799999728798866,2020yCat.1350....0G,-2.848,-0.457,3.0,2020yCat.1350....0G,-40.0,,2011AJ....142...59J,Gaia EDR3 573941122626558208|TIC 461601226|2MASS J00454954+8514037|Cl* NGC  188    DGV     672|Cl* NGC  188    PKM    4671|Cl* NGC  188    UMK     113|Cl* NGC  188    SMV    7170|GEN# +2.01881061|NGC   188  1061|UBV M  29940|Cl* NGC  188    FTS      35|Gaia DR2 573941122626558208,573941122626558208,573941122626558208,461601226
NGC 188 2153,303115,2019A&A...624A...8A,12.219223590530001,85.20237311297,2020yCat.1350....0G,0.5122,0.018799999728798866,2020yCat.1350....0G,-2.347,-0.918,3.0,2020yCat.1350....0G,-41.35,,2008AJ....135.2264G,Gaia EDR3 573938236408561536|TIC 461618640|2MASS J00485259+8512084|Cl* NGC  188    DGV     704|Cl* NGC  188    PKM    5445|Cl* NGC  188    UMK     166|Cl* NGC  188    SMV    8697|NGC   188  2153|Cl* NGC  188    FTS     103|Gaia DR2 573938236408561536,573938236408561536,573938236408561536,461618640
NGC 188 2103,303294,2019A&A...624A...8A,12.32233782372,85.28518121594,2020yCat.1350....0G,0.5299,0.016899999231100082,2020yCat.1350....0G,-2.405,-0.967,3.0,2020yCat.1350....0G,-41.76,,2008AJ....135.2264G,Gaia EDR3 573940091834384000|TIC 461618781|2MASS J00491740+8517065|Cl* NGC  188    DGV    1372|Cl* NGC  188    PKM    5320|Cl* NGC  188    UMK     173|Cl* NGC  188    SMV    8898|NGC   188  2103|Cl* NGC  188    FTS      87|Gaia DR2 573940091834384000,573940091834384000,573940091834384000,461618781
NGC 188 1112,303278,2019A&A...624A...8A,11.657450227610001,85.20792656982,2020yCat.1350....0G,0.5331,0.014999999664723873,2020yCat.1350....0G,-2.431,-1.016,3.0,2020yCat.1350....0G,-42.01,,2008AJ....135.2264G,Gaia EDR3 573940882108407936|TIC 461601174|2MASS J00463776+8512284|Cl* NGC  188    DGV     652|Cl* NGC  188    PKM    5101|Cl* NGC  188    UMK     130|Cl* NGC  188    SMV    7548|GEN# +2.01881112|NGC   188  1112|UBV M  29975|Cl* NGC  188    FTS      52|Gaia DR2 573940882108407936,573940882108407936,573940882108407936,461601174
NGC 188 2145,304105,2019A&A...624A...8A,12.47235255368,85.21769354369,2020yCat.1350....0G,0.5213,0.025499999523162842,2020yCat.1350....0G,-2.353,-0.934,3.0,2020yCat.1350....0G,-41.74,,2008AJ....135.2264G,Gaia EDR3 573938167689077632|TIC 461618666|2MASS J00495333+8513036|Cl* NGC  188    DGV     792|Cl* NGC  188    PKM    5424|Cl* NGC  188    SMV    9173|NGC   188  2145|Cl* NGC  188    FTS     198|Gaia DR2 573938167689077632,573938167689077632,573938167689077632,461618666
NGC 188 2084,303198,2019A&A...624A...8A,11.831842250520003,85.2933277229,2020yCat.1350....0G,0.5045,0.01679999940097332,2020yCat.1350....0G,-2.209,-1.093,3.0,2020yCat.1350....0G,-42.5,,2008AJ....135.2264G,Gaia EDR3 573943081131614848|TIC 461601373|Cl* NGC  188    SMV    7913|2MASS J00471960+8517358|Cl* NGC  188    DGV    1389|Cl* NGC  188    PKM    4944|NGC   188  2084|Cl* NGC  188    FTS     100|Gaia DR2 573943081131614848,573943081131614848,573943081131614848,461601373
NGC 188 1062,303101,2019A&A...624A...8A,11.418966581420001,85.23400023818,2020yCat.1350....0G,0.5073,0.017400000244379044,2020yCat.1350....0G,-2.345,-1.183,3.0,2020yCat.1350....0G,-41.35,,2008AJ....135.2264G,Gaia EDR3 573941191346034816|TIC 461601225|2MASS J00454056+8514022|Cl* NGC  188    DGV     671|Cl* NGC  188    PKM    4673|Cl* NGC  188    SMV    7104|GEN# +2.01881062|NGC   188  1062|UBV M  29941|Cl* NGC  188    FTS      79|SBC9 3138|Gaia DR2 573941191346034816,573941191346034816,573941191346034816,461601225
NGC 188 1057,303107,2019A&A...624A...8A,11.403865093780002,85.25239465395,2020yCat.1350....0G,0.4858,0.010599999688565731,2020yCat.1350....0G,-2.407,-1.064,3.0,2020yCat.1350....0G,-49.26,7.130000114440918,2018yCat.1345....0G,Gaia EDR3 573941603662882944|TIC 461601281|2MASS J00453697+8515084|Cl* NGC  188     JA    1176|Cl* NGC  188    DGV     690|Cl* NGC  188    PKM    5927|Cl* NGC  188    UMK     106|Cl* NGC  188    SMV    7081|GEN# +2.01881057|NGC   188  1057|UBV M  29936|Cl* NGC  188    FTS      20|Gaia DR2 573941603662882944,573941603662882944,573941603662882944,461601281
NGC 188 2097,303193,2019A&A...624A...8A,12.186471506759998,85.29519107389,2020yCat.1350....0G,0.5373,0.021400000900030136,2020yCat.1350....0G,-2.3,-1.06,3.0,2020yCat.1350....0G,-41.54,,2008AJ....135.2264G,Gaia EDR3 573943042474552832|TIC 461618797|2MASS J00484475+8517425|Cl* NGC  188    DGV    1379|Cl* NGC  188    PKM    4939|Cl* NGC  188    SMV    8627|NGC   188  2097|Cl* NGC  188    FTS     187|Gaia DR2 573943042474552832,573943042474552832,573943042474552832,461618797
NGC 188 1063,303100,2019A&A...624A...8A,11.39090297505,85.23660056172,2020yCat.1350....0G,0.5269,0.029100000858306885,2020yCat.1350....0G,-2.238,-1.086,3.0,2020yCat.1350....0G,-42.75,,2008AJ....135.2264G,Gaia EDR3 573941191346032128|Cl* NGC  188    DGV     670|Cl* NGC  188    PKM    4662|Cl* NGC  188    SMV    7050|GEN# +2.01881063|NGC   188  1063|UBV M  29942|Gaia DR2 573941191346032128,573941191346032128,573941191346032128,nan
NGC 188 1113,304039,2019A&A...624A...8A,11.68134174476,85.20168309932,2020yCat.1350....0G,0.4932,0.029100000858306885,2020yCat.1350....0G,-2.199,-1.02,3.0,2020yCat.1350....0G,-37.99,,2008AJ....135.2264G,Gaia EDR3 573940882108411776|TIC 461601155|2MASS J00464351+8512059|Cl* NGC  188    DGV     650|Cl* NGC  188    PKM    5110|Cl* NGC  188    SMV    7591|GEN# +2.01881113|NGC   188  1113|UBV M  29976|Cl* NGC  188    FTS     250|Gaia DR2 573940882108411776,573940882108411776,573940882108411776,461601155
NGC 188 2184,303063,2019A&A...624A...8A,12.069454649449998,85.19430724874,2020yCat.1350....0G,0.526,0.027699999511241913,2020yCat.1350....0G,-2.312,-1.319,3.0,2020yCat.1350....0G,-43.76,,2008AJ....135.2264G,Gaia EDR3 573937892811180672|TIC 461601144|2MASS J00481667+8511393|Cl* NGC  188    DGV     568|Cl* NGC  188    PKM    5119|Cl* NGC  188    SMV    8393|NGC   188  2184|Cl* NGC  188    FTS     216|Gaia DR2 573937892811180672,573937892811180672,573937892811180672,461601144
NGC 188 2098,303966,2019A&A...624A...8A,12.09246565658,85.29793896682,2020yCat.1350....0G,0.5593,0.027300000190734863,2020yCat.1350....0G,-2.13,-1.381,3.0,2020yCat.1350....0G,-42.94,,2008AJ....135.2264G,Gaia EDR3 573943046772053888|TIC 461601381|2MASS J00482220+8517525|Cl* NGC  188    DGV    1381|Cl* NGC  188    PKM    4937|Cl* NGC  188    SMV    8430|NGC   188  2098|Cl* NGC  188    FTS     255|Gaia DR2 573943046772053888,573943046772053888,573943046772053888,461601381
NGC 188 2155,304116,2019A&A...624A...8A,12.33016798961,85.20002542834,2020yCat.1350....0G,0.5629,0.029100000858306885,2020yCat.1350....0G,-2.357,-1.076,3.0,2020yCat.1350....0G,-42.86,,2008AJ....135.2264G,Gaia EDR3 573938236408563456|TIC 461618631|2MASS J00491926+8512000|Cl* NGC  188    DGV     706|Cl* NGC  188    PKM    5453|Cl* NGC  188    SMV    8935|NGC   188  2155|Cl* NGC  188    FTS     252|Gaia DR2 573938236408563456,573938236408563456,573938236408563456,461618631
TYC 4619-1780-1,303484,2019A&A...624A...8A,11.996805351590002,85.19232414276,2020yCat.1350....0G,0.5118,0.010700000450015068,2020yCat.1350....0G,-2.493,-1.033,3.0,2020yCat.1350....0G,-28.54,5.860000133514404,2018yCat.1345....0G,Gaia EDR3 573937888515127424|Cl* NGC  188     JA     812|Cl* NGC  188    DGV     569|Cl* NGC  188    PKM    5887|Cl* NGC  188    UMK     158|Cl* NGC  188    SMV    8256|NGC   188  2181|TYC 4619-1780-1|SBC9 3177|Gaia DR1 573937888515127424|Gaia DR2 573937888515127424,573937888515127424,573937888515127424,nan
NGC 188 2185,303276,2019A&A...624A...8A,12.178016226669998,85.19335416202,2020yCat.1350....0G,0.534,0.023900000378489494,2020yCat.1350....0G,-2.208,-0.938,3.0,2020yCat.1350....0G,-41.37,,2008AJ....135.2264G,Gaia EDR3 573938270768304256|TIC 461618623|2MASS J00484260+8511359|Cl* NGC  188    DGV     471|Cl* NGC  188    PKM    5121|Cl* NGC  188    SMV    8623|GEN# +2.01882185|NGC   188  2185|UBV M  30024|Cl* NGC  188    FTS     176|Gaia DR2 573938270768304256,573938270768304256,573938270768304256,461618623
NGC 188 1045,303197,2019A&A...624A...8A,11.5139131612,85.2824051477,2020yCat.1350....0G,0.5237,0.019999999552965164,2020yCat.1350....0G,-2.366,-0.575,3.0,2020yCat.1350....0G,-42.4,,2008AJ....135.2264G,Gaia EDR3 573941741101821696|TIC 461601353|2MASS J00460333+8516565|Cl* NGC  188    DGV    1388|Cl* NGC  188    PKM    4595|Cl* NGC  188    UMK     118|Cl* NGC  188    SMV    7273|GEN# +2.01881045|NGC   188  1045|UBV M  29930|Cl* NGC  188    FTS     126|SBC9 3136|Gaia DR2 573941741101821696,573941741101821696,573941741101821696,461601353
NGC 188 2083,303199,2019A&A...624A...8A,11.72047414489,85.29555802577,2020yCat.1350....0G,0.5141,0.02370000071823597,2020yCat.1350....0G,-2.356,-1.049,3.0,2020yCat.1350....0G,-42.71,,2008AJ....135.2264G,Gaia EDR3 573943184210827904|TIC 461601376|2MASS J00465291+8517438|Cl* NGC  188    DGV    1391|Cl* NGC  188    PKM    4941|Cl* NGC  188    SMV    7681|NGC   188  2083|Cl* NGC  188    FTS     213|Gaia DR2 573943184210827904,573943184210827904,573943184210827904,461601376
NGC 188 2186,304042,2019A&A...624A...8A,11.93222959138,85.19120525457,2020yCat.1350....0G,0.6292,0.05570000037550926,2020yCat.1350....0G,-2.34,-1.05,3.0,2020yCat.1350....0G,-41.23,,2008AJ....135.2264G,Gaia EDR3 573940813388942464|TIC 461601136|2MASS J00474373+8511282|Cl* NGC  188    DGV     571|Cl* NGC  188    PKM    5127|Cl* NGC  188    SMV    8124|NGC   188  2186|Cl* NGC  188    FTS     234|Gaia DR2 573940813388942464,573940813388942464,573940813388942464,461601136
NGC 188 2132,303288,2019A&A...624A...8A,12.65536693306,85.23270040042,2020yCat.1350....0G,0.4834,0.02319999970495701,2020yCat.1350....0G,-2.82,-1.144,3.0,2020yCat.1350....0G,-42.14,,2008AJ....135.2264G,Gaia EDR3 573939679517558656|TIC 461618694|2MASS J00503726+8513577|Cl* NGC  188    DGV     777|Cl* NGC  188    PKM    5397|Cl* NGC  188    UMK     190|Cl* NGC  188    SMV    9497|NGC   188  2132|Cl* NGC  188    FTS     175|Gaia DR2 573939679517558656,573939679517558656,573939679517558656,461618694
NGC 188 2179,304184,2019A&A...624A...8A,11.62505983309,85.19778118606,2020yCat.1350....0G,0.5166,0.012199999764561653,2020yCat.1350....0G,-2.31,-1.231,3.0,2020yCat.1350....0G,-42.5,,2011AJ....142...59J,Gaia EDR3 573940779029198336|TIC 461601153|2MASS J00463004+8511518|Cl* NGC  188     JA    1056|Cl* NGC  188    DGV     575|Cl* NGC  188    PKM    5894|Cl* NGC  188    UMK     127|Cl* NGC  188    SMV    7479|NGC   188  2179|Cl* NGC  188    FTS      27|Gaia DR2 573940779029198336,573940779029198336,573940779029198336,461601153
NGC 188 2192,303291,2019A&A...624A...8A,12.43616810051,85.20087787891,2020yCat.1350....0G,0.5459,0.024800000712275505,2020yCat.1350....0G,-2.482,-0.948,3.0,2020yCat.1350....0G,-43.14,,2008AJ....135.2264G,Gaia EDR3 573938030250133504|TIC 461618633|2MASS J00494467+8512030|Cl* NGC  188    DGV     790|Cl* NGC  188    PKM    5451|Cl* NGC  188    SMV    9120|NGC   188  2192|NGC   188  2157|Cl* NGC  188    FTS     202|Gaia DR2 573938030250133504,573938030250133504,573938030250133504,461618633
NGC 188 1114,303093,2019A&A...624A...8A,11.48770595714,85.20647712338,2020yCat.1350....0G,0.4848,0.01769999973475933,2020yCat.1350....0G,-2.282,-1.003,3.0,2020yCat.1350....0G,-43.17,,2008AJ....135.2264G,Gaia EDR3 573940985187622016|TIC 461601168|2MASS J00455704+8512231|Cl* NGC  188    DGV     648|Cl* NGC  188    PKM    4710|Cl* NGC  188    UMK     117|Cl* NGC  188    SMV    7218|NGC   188  1114|Cl* NGC  188    FTS      59|SBC9 3140|Gaia DR2 573940985187622016,573940985187622016,573940985187622016,461601168
NGC 188 1065,303099,2019A&A...624A...8A,11.30213372917,85.23704085856,2020yCat.1350....0G,0.514,0.02250000089406967,2020yCat.1350....0G,-2.157,-0.903,3.0,2020yCat.1350....0G,-41.16,,2008AJ....135.2264G,Gaia EDR3 573941191346030592|TIC 461601236|2MASS J00451249+8514131|Cl* NGC  188    DGV     669|Cl* NGC  188    PKM    4661|Cl* NGC  188    SMV    6872|GEN# +2.01881065|NGC   188  1065|UBV M  29943|Cl* NGC  188    FTS     177|Gaia DR2 573941191346030592,573941191346030592,573941191346030592,461601236
